id,key,value,type
61451436,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451436,created_by,JOSM,regular
61451436,source,massgis_import_v0.1_20071008193615,regular
61451446,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451446,created_by,JOSM,regular
61451446,source,massgis_import_v0.1_20071008193615,regular
61451647,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451647,source,massgis_import_v0.1_20071008193615,regular
61451780,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451780,source,massgis_import_v0.1_20071008193615,regular
61451801,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451801,created_by,JOSM,regular
61451801,source,massgis_import_v0.1_20071008193615,regular
61451927,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451927,created_by,JOSM,regular
61451927,source,massgis_import_v0.1_20071008193615,regular
61451932,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61451932,created_by,JOSM,regular
61451932,source,massgis_import_v0.1_20071008193615,regular
61452188,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452188,created_by,JOSM,regular
61452188,source,massgis_import_v0.1_20071008193615,regular
61452200,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452200,source,massgis_import_v0.1_20071008193615,regular
61452207,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452207,source,massgis_import_v0.1_20071008193615,regular
61452235,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452235,created_by,JOSM,regular
61452235,source,massgis_import_v0.1_20071008193615,regular
61452241,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452241,created_by,JOSM,regular
61452241,source,massgis_import_v0.1_20071008193615,regular
61452254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452254,created_by,JOSM,regular
61452254,source,massgis_import_v0.1_20071008193615,regular
61452261,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452261,created_by,JOSM,regular
61452261,source,massgis_import_v0.1_20071008193615,regular
61452292,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452292,source,massgis_import_v0.1_20071008193615,regular
61452326,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452326,highway,traffic_signals,regular
61452326,source,massgis_import_v0.1_20071008193615,regular
61452349,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452349,created_by,JOSM,regular
61452349,source,massgis_import_v0.1_20071008193615,regular
61452380,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452380,source,massgis_import_v0.1_20071008193615,regular
61452383,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452383,source,massgis_import_v0.1_20071008193615,regular
61452387,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452387,source,massgis_import_v0.1_20071008193615,regular
61452395,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452395,source,massgis_import_v0.1_20071008193615,regular
61452601,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452601,source,massgis_import_v0.1_20071008193615,regular
61452613,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452613,source,massgis_import_v0.1_20071008193615,regular
61452617,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452617,source,massgis_import_v0.1_20071008193615,regular
61452621,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452621,source,massgis_import_v0.1_20071008193615,regular
61452634,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452634,source,massgis_import_v0.1_20071008193615,regular
61452646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452646,highway,traffic_signals,regular
61452646,source,massgis_import_v0.1_20071008193615,regular
61452656,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452656,source,massgis_import_v0.1_20071008193615,regular
61452668,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452668,source,massgis_import_v0.1_20071008193615,regular
61452684,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452684,source,massgis_import_v0.1_20071008193615,regular
61452695,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452695,source,massgis_import_v0.1_20071008193615,regular
61452706,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452706,highway,traffic_signals,regular
61452706,source,massgis_import_v0.1_20071008193615,regular
61452719,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452719,source,massgis_import_v0.1_20071008193615,regular
61452792,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61452792,source,massgis_import_v0.1_20071008193615,regular
61453289,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453289,source,massgis_import_v0.1_20071008193615,regular
61453303,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453303,source,massgis_import_v0.1_20071008193615,regular
61453325,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453325,source,massgis_import_v0.1_20071008193615,regular
61453333,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453333,source,massgis_import_v0.1_20071008193615,regular
61453340,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453340,highway,traffic_signals,regular
61453340,source,massgis_import_v0.1_20071008193615,regular
61453684,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453684,source,massgis_import_v0.1_20071008193615,regular
61453687,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453687,source,massgis_import_v0.1_20071008193615,regular
61453697,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453697,source,massgis_import_v0.1_20071008193615,regular
61453717,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453717,source,massgis_import_v0.1_20071008193615,regular
61453730,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453730,source,massgis_import_v0.1_20071008193615,regular
61453746,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453746,created_by,JOSM,regular
61453746,source,massgis_import_v0.1_20071008193615,regular
61453759,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453759,created_by,JOSM,regular
61453759,source,massgis_import_v0.1_20071008193615,regular
61453765,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453765,created_by,JOSM,regular
61453765,source,massgis_import_v0.1_20071008193615,regular
61453777,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453777,created_by,JOSM,regular
61453777,source,massgis_import_v0.1_20071008193615,regular
61453808,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453808,source,massgis_import_v0.1_20071008193615,regular
61453873,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453873,source,massgis_import_v0.1_20071008193615,regular
61453885,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453885,source,massgis_import_v0.1_20071008193615,regular
61453908,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453908,source,massgis_import_v0.1_20071008193615,regular
61453991,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61453991,source,massgis_import_v0.1_20071008193615,regular
61454004,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454004,highway,traffic_signals,regular
61454004,source,massgis_import_v0.1_20071008193615,regular
61454028,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454028,source,massgis_import_v0.1_20071008193615,regular
61454323,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454323,source,massgis_import_v0.1_20071008193615,regular
61454402,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454402,source,massgis_import_v0.1_20071008193615,regular
61454419,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454419,source,massgis_import_v0.1_20071008193615,regular
61454692,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454692,source,massgis_import_v0.1_20071008193615,regular
61454703,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454703,source,massgis_import_v0.1_20071008193615,regular
61454712,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454712,source,massgis_import_v0.1_20071008193615,regular
61454720,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454720,source,massgis_import_v0.1_20071008193615,regular
61454732,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454732,source,massgis_import_v0.1_20071008193615,regular
61454739,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454739,source,massgis_import_v0.1_20071008193615,regular
61454749,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454749,source,massgis_import_v0.1_20071008193615,regular
61454761,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454761,source,massgis_import_v0.1_20071008193615,regular
61454771,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454771,source,massgis_import_v0.1_20071008193615,regular
61454779,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454779,source,massgis_import_v0.1_20071008193615,regular
61454785,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454785,source,massgis_import_v0.1_20071008193615,regular
61454818,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454818,source,massgis_import_v0.1_20071008193615,regular
61454826,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454826,source,massgis_import_v0.1_20071008193615,regular
61454831,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454831,source,massgis_import_v0.1_20071008193615,regular
61454848,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454848,created_by,JOSM,regular
61454848,source,massgis_import_v0.1_20071008193615,regular
61454858,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454858,created_by,JOSM,regular
61454858,source,massgis_import_v0.1_20071008193615,regular
61454964,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454964,source,massgis_import_v0.1_20071008193615,regular
61454975,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61454975,source,massgis_import_v0.1_20071008193615,regular
61455152,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455152,source,massgis_import_v0.1_20071008193615,regular
61455267,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455267,created_by,JOSM,regular
61455267,source,massgis_import_v0.1_20071008193615,regular
61455314,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455314,source,massgis_import_v0.1_20071008193615,regular
61455325,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455325,source,massgis_import_v0.1_20071008193615,regular
61455350,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455350,source,massgis_import_v0.1_20071008193615,regular
61455362,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455362,source,massgis_import_v0.1_20071008193615,regular
61455394,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455394,highway,traffic_signals,regular
61455394,source,massgis_import_v0.1_20071008193615,regular
61455406,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455406,source,massgis_import_v0.1_20071008193615,regular
61455461,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455461,created_by,JOSM,regular
61455461,source,massgis_import_v0.1_20071008193615,regular
61455563,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455563,source,massgis_import_v0.1_20071008193615,regular
61455596,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455596,created_by,JOSM,regular
61455596,source,massgis_import_v0.1_20071008193615,regular
61455611,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455611,created_by,JOSM,regular
61455611,source,massgis_import_v0.1_20071008193615,regular
61455624,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455624,created_by,JOSM,regular
61455624,source,massgis_import_v0.1_20071008193615,regular
61455797,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455797,created_by,JOSM,regular
61455797,source,massgis_import_v0.1_20071008193615,regular
61455872,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455872,source,massgis_import_v0.1_20071008193615,regular
61455880,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61455880,source,massgis_import_v0.1_20071008193615,regular
61456142,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456142,source,massgis_import_v0.1_20071008193615,regular
61456164,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456164,created_by,JOSM,regular
61456164,source,massgis_import_v0.1_20071008193615,regular
61456175,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456175,created_by,JOSM,regular
61456175,source,massgis_import_v0.1_20071008193615,regular
61456312,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456312,created_by,JOSM,regular
61456312,source,massgis_import_v0.1_20071008193615,regular
61456320,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456320,created_by,JOSM,regular
61456320,source,massgis_import_v0.1_20071008193615,regular
61456338,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456338,created_by,JOSM,regular
61456338,source,massgis_import_v0.1_20071008193615,regular
61456961,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456961,source,massgis_import_v0.1_20071008193615,regular
61456997,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61456997,created_by,JOSM,regular
61456997,source,massgis_import_v0.1_20071008193615,regular
61457057,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457057,source,massgis_import_v0.1_20071008193615,regular
61457246,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457246,source,massgis_import_v0.1_20071008193615,regular
61457259,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457259,source,massgis_import_v0.1_20071008193615,regular
61457289,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457289,source,massgis_import_v0.1_20071008193615,regular
61457300,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457300,source,massgis_import_v0.1_20071008193615,regular
61457349,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457349,source,massgis_import_v0.1_20071008193615,regular
61457365,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457365,source,massgis_import_v0.1_20071008193615,regular
61457468,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457468,source,massgis_import_v0.1_20071008193615,regular
61457512,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457512,source,massgis_import_v0.1_20071008193615,regular
61457522,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457522,source,massgis_import_v0.1_20071008193615,regular
61457544,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457544,source,massgis_import_v0.1_20071008193615,regular
61457562,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61457562,source,massgis_import_v0.1_20071008193615,regular
61458123,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61458123,source,massgis_import_v0.1_20071008193615,regular
61463005,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463005,source,massgis_import_v0.1_20071008193615,regular
61463150,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463150,source,massgis_import_v0.1_20071008193615,regular
61463170,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463170,source,massgis_import_v0.1_20071008193615,regular
61463189,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463189,source,massgis_import_v0.1_20071008193615,regular
61463210,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463210,source,massgis_import_v0.1_20071008193615,regular
61463223,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463223,created_by,JOSM,regular
61463223,source,massgis_import_v0.1_20071008193615,regular
61463253,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463253,source,massgis_import_v0.1_20071008193615,regular
61463265,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463265,source,massgis_import_v0.1_20071008193615,regular
61463273,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463273,source,massgis_import_v0.1_20071008193615,regular
61463289,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463289,created_by,JOSM,regular
61463289,source,massgis_import_v0.1_20071008193615,regular
61463296,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463296,source,massgis_import_v0.1_20071008193615,regular
61463306,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463306,source,massgis_import_v0.1_20071008193615,regular
61463327,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463327,source,massgis_import_v0.1_20071008193615,regular
61463335,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61463335,source,massgis_import_v0.1_20071008193615,regular
61464251,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464251,source,massgis_import_v0.1_20071008193615,regular
61464262,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464262,source,massgis_import_v0.1_20071008193615,regular
61464285,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464285,created_by,JOSM,regular
61464285,source,massgis_import_v0.1_20071008193615,regular
61464296,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464296,created_by,JOSM,regular
61464296,source,massgis_import_v0.1_20071008193615,regular
61464318,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464318,highway,turning_circle,regular
61464318,source,massgis_import_v0.1_20071008193615,regular
61464331,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464331,source,massgis_import_v0.1_20071008193615,regular
61464388,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464388,source,massgis_import_v0.1_20071008193615,regular
61464400,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464400,source,massgis_import_v0.1_20071008193615,regular
61464415,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464415,source,massgis_import_v0.1_20071008193615,regular
61464426,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464426,source,massgis_import_v0.1_20071008193615,regular
61464441,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464441,source,massgis_import_v0.1_20071008193615,regular
61464472,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464472,source,massgis_import_v0.1_20071008193615,regular
61464481,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61464481,source,massgis_import_v0.1_20071008193615,regular
61465403,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465403,created_by,JOSM,regular
61465403,source,massgis_import_v0.1_20071008193615,regular
61465412,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465412,source,massgis_import_v0.1_20071008193615,regular
61465435,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465435,created_by,JOSM,regular
61465435,source,massgis_import_v0.1_20071008193615,regular
61465450,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465450,created_by,JOSM,regular
61465450,source,massgis_import_v0.1_20071008193615,regular
61465500,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465500,created_by,JOSM,regular
61465500,source,massgis_import_v0.1_20071008193615,regular
61465514,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465514,created_by,JOSM,regular
61465514,source,massgis_import_v0.1_20071008193615,regular
61465529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465529,created_by,JOSM,regular
61465529,source,massgis_import_v0.1_20071008193615,regular
61465799,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465799,source,massgis_import_v0.1_20071008193615,regular
61465817,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465817,created_by,JOSM,regular
61465817,source,massgis_import_v0.1_20071008193615,regular
61465844,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465844,source,massgis_import_v0.1_20071008193615,regular
61465872,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465872,source,massgis_import_v0.1_20071008193615,regular
61465912,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465912,created_by,JOSM,regular
61465912,source,massgis_import_v0.1_20071008193615,regular
61465992,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61465992,source,massgis_import_v0.1_20071008193615,regular
61466003,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466003,created_by,JOSM,regular
61466003,source,massgis_import_v0.1_20071008193615,regular
61466015,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466015,created_by,JOSM,regular
61466015,source,massgis_import_v0.1_20071008193615,regular
61466032,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466032,created_by,JOSM,regular
61466032,source,massgis_import_v0.1_20071008193615,regular
61466043,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466043,created_by,JOSM,regular
61466043,source,massgis_import_v0.1_20071008193615,regular
61466049,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466049,source,massgis_import_v0.1_20071008193615,regular
61466229,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466229,source,massgis_import_v0.1_20071008193615,regular
61466247,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466247,created_by,JOSM,regular
61466247,source,massgis_import_v0.1_20071008193615,regular
61466390,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466390,source,massgis_import_v0.1_20071008193615,regular
61466735,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466735,source,massgis_import_v0.1_20071008193615,regular
61466785,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61466785,created_by,JOSM,regular
61466785,source,massgis_import_v0.1_20071008193615,regular
61468084,highway,traffic_signals,regular
61468212,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468212,source,massgis_import_v0.1_20071008193615,regular
61468925,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468925,created_by,JOSM,regular
61468925,source,massgis_import_v0.1_20071008193615,regular
61468953,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468953,created_by,JOSM,regular
61468953,source,massgis_import_v0.1_20071008193615,regular
61468965,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468965,created_by,JOSM,regular
61468965,source,massgis_import_v0.1_20071008193615,regular
61468983,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468983,source,massgis_import_v0.1_20071008193615,regular
61468999,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61468999,created_by,JOSM,regular
61468999,source,massgis_import_v0.1_20071008193615,regular
61469016,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469016,created_by,JOSM,regular
61469016,source,massgis_import_v0.1_20071008193615,regular
61469039,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469039,created_by,JOSM,regular
61469039,source,massgis_import_v0.1_20071008193615,regular
61469049,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469049,created_by,JOSM,regular
61469049,source,massgis_import_v0.1_20071008193615,regular
61469061,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469061,created_by,JOSM,regular
61469061,source,massgis_import_v0.1_20071008193615,regular
61469071,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469071,created_by,JOSM,regular
61469071,source,massgis_import_v0.1_20071008193615,regular
61469089,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469089,source,massgis_import_v0.1_20071008193615,regular
61469105,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469105,created_by,JOSM,regular
61469105,source,massgis_import_v0.1_20071008193615,regular
61469120,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469120,created_by,JOSM,regular
61469120,source,massgis_import_v0.1_20071008193615,regular
61469132,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469132,created_by,JOSM,regular
61469132,source,massgis_import_v0.1_20071008193615,regular
61469151,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469151,source,massgis_import_v0.1_20071008193615,regular
61469194,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469194,created_by,JOSM,regular
61469194,source,massgis_import_v0.1_20071008193615,regular
61469277,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469277,created_by,JOSM,regular
61469277,source,massgis_import_v0.1_20071008193615,regular
61469289,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469289,created_by,JOSM,regular
61469289,source,massgis_import_v0.1_20071008193615,regular
61469305,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469305,source,massgis_import_v0.1_20071008193615,regular
61469330,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469330,highway,traffic_signals,regular
61469330,source,massgis_import_v0.1_20071008193615,regular
61469421,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469421,created_by,JOSM,regular
61469421,source,massgis_import_v0.1_20071008193615,regular
61469432,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469432,created_by,JOSM,regular
61469432,source,massgis_import_v0.1_20071008193615,regular
61469443,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469443,created_by,JOSM,regular
61469443,source,massgis_import_v0.1_20071008193615,regular
61469454,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469454,source,massgis_import_v0.1_20071008193615,regular
61469466,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469466,source,massgis_import_v0.1_20071008193615,regular
61469480,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469480,source,massgis_import_v0.1_20071008193615,regular
61469516,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469516,source,massgis_import_v0.1_20071008193615,regular
61469529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469529,created_by,JOSM,regular
61469529,source,massgis_import_v0.1_20071008193615,regular
61469546,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469546,source,massgis_import_v0.1_20071008193615,regular
61469560,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469560,source,massgis_import_v0.1_20071008193615,regular
61469577,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469577,created_by,JOSM,regular
61469577,source,massgis_import_v0.1_20071008193615,regular
61469589,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469589,source,massgis_import_v0.1_20071008193615,regular
61469609,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469609,source,massgis_import_v0.1_20071008193615,regular
61469721,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469721,source,massgis_import_v0.1_20071008193615,regular
61469729,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469729,source,massgis_import_v0.1_20071008193615,regular
61469741,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469741,source,massgis_import_v0.1_20071008193615,regular
61469758,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469758,source,massgis_import_v0.1_20071008193615,regular
61469771,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61469771,source,massgis_import_v0.1_20071008193615,regular
61470777,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61470777,source,massgis_import_v0.1_20071008193615,regular
61471428,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471428,created_by,JOSM,regular
61471428,source,massgis_import_v0.1_20071008193615,regular
61471441,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471441,created_by,JOSM,regular
61471441,source,massgis_import_v0.1_20071008193615,regular
61471453,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471453,created_by,JOSM,regular
61471453,source,massgis_import_v0.1_20071008193615,regular
61471461,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471461,created_by,JOSM,regular
61471461,source,massgis_import_v0.1_20071008193615,regular
61471474,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471474,created_by,JOSM,regular
61471474,source,massgis_import_v0.1_20071008193615,regular
61471485,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471485,created_by,JOSM,regular
61471485,source,massgis_import_v0.1_20071008193615,regular
61471510,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471510,created_by,JOSM,regular
61471510,source,massgis_import_v0.1_20071008193615,regular
61471522,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471522,created_by,JOSM,regular
61471522,source,massgis_import_v0.1_20071008193615,regular
61471529,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471529,source,massgis_import_v0.1_20071008193615,regular
61471540,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471540,source,massgis_import_v0.1_20071008193615,regular
61471553,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471553,source,massgis_import_v0.1_20071008193615,regular
61471570,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471570,created_by,JOSM,regular
61471570,source,massgis_import_v0.1_20071008193615,regular
61471583,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471583,created_by,JOSM,regular
61471583,source,massgis_import_v0.1_20071008193615,regular
61471600,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471600,created_by,JOSM,regular
61471600,source,massgis_import_v0.1_20071008193615,regular
